time_s,lmi
4.466666666666667,0.6031085669248847
4.5,0.6194133181906252
4.533333333333333,0.6241049205095208
4.566666666666666,0.628308059897456
4.6,0.624927729490991
4.633333333333333,0.6147243618524657
4.666666666666667,0.6067813375141756
4.7,0.6176438656989136
4.733333333333333,0.628325280122759
4.766666666666667,0.6372781193604702
4.8,0.6348738496798019
4.833333333333333,0.6432084370343976
4.866666666666666,0.6568267071082233
4.9,0.651701374213508
4.933333333333334,0.6442733815182312
4.966666666666667,0.649336289029578
5.0,0.6678280548115053
5.033333333333333,0.6668476743250177
5.066666666666666,0.6766013269181892
5.1,0.6957873954314022
5.133333333333333,0.7178291916402695
5.166666666666667,0.7228819994766749
5.2,0.7182528998484983
5.233333333333333,0.7100152217159709
5.266666666666667,0.7168500283869165
5.3,0.7272340853273572
5.333333333333333,0.7415419621848218
5.366666666666666,0.7454408605504271
5.4,0.7492337380902452
5.433333333333334,0.7546506838654078
5.466666666666667,0.7555165482334799
5.5,0.762250200986774
5.533333333333333,0.7658059123136074
5.566666666666666,0.7591018661796534
5.6,0.7602537967781273
5.633333333333333,0.7560176732587968
5.666666666666667,0.7565447935342774
5.7,0.7569066302439031
5.733333333333333,0.7538051395226824
5.766666666666667,0.7585488544078022
5.8,0.768265114776077
5.833333333333333,0.7750294496008062
5.866666666666666,0.770699668702
5.9,0.7674718828140699
5.933333333333334,0.7716247682785735
5.966666666666667,0.776900081372331
6.0,0.7920211621119192
6.033333333333333,0.7946541804792288
6.066666666666666,0.777961621544388
6.1,0.795522811146056
6.133333333333333,0.8112850902486082
6.166666666666667,0.8025389084300806
6.2,0.7964694299115396
6.233333333333333,0.8027921985904999
6.266666666666667,0.8029175752847673
6.3,0.8087655146447514
6.333333333333333,0.812341150910368
6.366666666666666,0.8166208342843043
6.4,0.8194404257400743
6.433333333333334,0.8244877456117086
6.466666666666667,0.8270531716813107
6.5,0.8318289260152182
6.533333333333333,0.8276347457971369
6.566666666666666,0.8326629389817446
6.6,0.8305989636367084
6.633333333333333,0.8297675083060042
6.666666666666667,0.8238056519879928
6.7,0.8273746772620227
6.733333333333333,0.8244757739313805
6.766666666666667,0.8252234437644308
6.8,0.8232963193650866
6.833333333333333,0.8224975180042805
6.866666666666666,0.82852575957543
6.8999999999999995,0.8297386459578765
6.933333333333334,0.829976430723599
6.966666666666667,0.8276837242404926
7.0,0.8345212951325414
7.033333333333333,0.8391085264843969
7.066666666666666,0.8433949088941095
7.1,0.8484783848326073
7.133333333333333,0.85949018065803
7.166666666666667,0.8610436469834127
7.2,0.8599541833514577
7.233333333333333,0.8571150315856323
7.266666666666667,0.8585710440838918
7.3,0.8561491543918709
7.333333333333333,0.8518562116424954
7.366666666666666,0.8477889338943903
7.3999999999999995,0.85134466336884
7.433333333333334,0.8584313045294365
7.466666666666667,0.8634586481162687
7.5,0.8638717236749072
7.533333333333333,0.8629941223951477
7.566666666666666,0.8615156048538979
7.6,0.8602965528643828
7.633333333333333,0.8608883748352278
7.666666666666667,0.8653545374102548
